input_id,epsilon,data_type,rank,neuron_idx,value,token_idx
14,0.1,z_original,9,1573.0,-12.125,
14,0.1,z_original,10,3402.0,10.1171875,
14,0.1,z_original,11,149.0,9.84375,
14,0.1,z_original,12,2021.0,-9.59375,
14,0.1,z_original,13,470.0,9.5703125,
14,0.1,z_original,14,2611.0,-9.328125,
14,0.1,z_original,15,2209.0,-9.0,
14,0.1,z_original,16,1640.0,-8.96875,
14,0.1,z_original,17,3208.0,-8.4453125,
14,0.1,z_original,18,3142.0,8.2265625,
14,0.1,z_original,19,1415.0,7.73046875,
14,0.1,z_original,20,3826.0,7.375,
14,0.1,z_final,1,1512.0,41.25,
14,0.1,z_final,2,2660.0,-17.9375,
14,0.1,z_final,3,1839.0,-17.412500381469727,
14,0.1,z_final,4,2084.0,-17.100000381469727,
14,0.1,z_final,5,3556.0,-15.498437881469728,
14,0.1,z_final,6,3241.0,15.225000381469728,
14,0.1,z_final,7,1360.0,-14.514062881469728,
14,0.1,z_final,8,2002.0,-12.484375,
14,0.1,z_final,9,1573.0,-12.225000381469728,
14,0.1,z_final,10,3402.0,10.217187881469728,
14,0.1,z_final,11,149.0,9.943750381469728,
14,0.1,z_final,12,2021.0,-9.693750381469728,
14,0.1,z_final,13,470.0,9.670312881469728,
14,0.1,z_final,14,2611.0,-9.428125381469728,
14,0.1,z_final,15,2209.0,-9.0,
14,0.1,z_final,16,1640.0,-8.96875,
14,0.1,z_final,17,3208.0,-8.4453125,
14,0.1,z_final,18,3142.0,8.2265625,
14,0.1,z_final,19,1415.0,7.73046875,
14,0.1,z_final,20,3826.0,7.375,
14,0.1,softmax_original,1,,0.7526206374168396,316.0
14,0.1,softmax_original,2,,0.2103116065263748,897.0
14,0.1,softmax_original,3,,0.0076610166579484,376.0
14,0.1,softmax_original,4,,0.0058985650539398,1346.0
14,0.1,softmax_original,5,,0.0051057320088148,278.0
14,0.1,softmax_original,6,,0.0012920139124616,2772.0
14,0.1,softmax_original,7,,0.0010703573934733,313.0
14,0.1,softmax_original,8,,0.0009464121540077,360.0
14,0.1,softmax_original,9,,0.0008268620586022,25348.0
14,0.1,softmax_original,10,,0.0006913304096087,29901.0
14,0.1,softmax_original,11,,0.0005299153854139,525.0
14,0.1,softmax_original,12,,0.000446736376034,1938.0
14,0.1,softmax_original,13,,0.0004106945416424,29892.0
14,0.1,softmax_original,14,,0.0003765888686757,263.0
14,0.1,softmax_original,15,,0.0003526824293658,437.0
14,0.1,softmax_original,16,,0.0003299447416793,5129.0
14,0.1,softmax_original,17,,0.0003041049058083,311.0
14,0.1,softmax_original,18,,0.0002927048190031,5012.0
14,0.1,softmax_original,19,,0.0002884181740228,2726.0
14,0.1,softmax_original,20,,0.0002853158221114,319.0
14,0.1,softmax_final,1,,0.4760642349720001,897.0
14,0.1,softmax_final,2,,0.4756358563899994,316.0
14,0.1,softmax_final,3,,0.0094926469027996,376.0
14,0.1,softmax_final,4,,0.0075275935232639,1346.0
14,0.1,softmax_final,5,,0.0063907732255756,278.0
14,0.1,softmax_final,6,,0.0023865501862019,2772.0
14,0.1,softmax_final,7,,0.0012511588865891,360.0
14,0.1,softmax_final,8,,0.0012196480529382,313.0
14,0.1,softmax_final,9,,0.0011065283324569,25348.0
14,0.1,softmax_final,10,,0.0008412389433942,29901.0
14,0.1,softmax_final,11,,0.0006739178788848,525.0
14,0.1,softmax_final,12,,0.0006367220776155,1938.0
14,0.1,softmax_final,13,,0.0004641130799427,29892.0
14,0.1,softmax_final,14,,0.0004480245115701,263.0
14,0.1,softmax_final,15,,0.0004444778023753,2726.0
14,0.1,softmax_final,16,,0.0004339173610787,437.0
14,0.1,softmax_final,17,,0.0004315572150517,5129.0
14,0.1,softmax_final,18,,0.0004290371725801,5012.0
14,0.1,softmax_final,19,,0.0003858545969706,311.0
14,0.1,softmax_final,20,,0.0003590011619962,785.0
15,0.1,z_original,1,1360.0,-15.8671875,
15,0.1,z_original,2,2660.0,-11.828125,
15,0.1,z_original,3,3241.0,11.6953125,
15,0.1,z_original,4,2084.0,-9.171875,
15,0.1,z_original,5,1927.0,-9.015625,
15,0.1,z_original,6,269.0,8.3984375,
15,0.1,z_original,7,392.0,8.140625,
15,0.1,z_original,8,3830.0,8.0390625,
15,0.1,z_original,9,1839.0,-7.9453125,
15,0.1,z_original,10,3971.0,7.890625,
15,0.1,z_original,11,2358.0,7.58203125,
15,0.1,z_original,12,2533.0,7.25,
15,0.1,z_original,13,3494.0,-6.8984375,
15,0.1,z_original,14,3582.0,-6.7109375,
15,0.1,z_original,15,2021.0,-6.703125,
15,0.1,z_original,16,1415.0,6.4453125,
15,0.1,z_original,17,486.0,-6.41015625,
15,0.1,z_original,18,3263.0,-6.22265625,
15,0.1,z_original,19,590.0,-6.16796875,
15,0.1,z_original,20,3967.0,-6.1484375,
15,0.1,z_final,1,1360.0,-15.967187881469728,
15,0.1,z_final,2,2660.0,-11.928125381469728,
15,0.1,z_final,3,3241.0,11.795312881469728,
15,0.1,z_final,4,2084.0,-9.271875381469728,
15,0.1,z_final,5,1927.0,-9.115625381469728,
15,0.1,z_final,6,269.0,8.298437118530273,
15,0.1,z_final,7,3830.0,8.139062881469727,
15,0.1,z_final,8,1839.0,-8.045312881469727,
15,0.1,z_final,9,392.0,8.040624618530273,
15,0.1,z_final,10,3971.0,7.990624904632568,
15,0.1,z_final,11,2358.0,7.482031345367432,
15,0.1,z_final,12,2533.0,7.349999904632568,
15,0.1,z_final,13,3494.0,-6.998437404632568,
15,0.1,z_final,14,3582.0,-6.810937404632568,
15,0.1,z_final,15,2021.0,-6.803124904632568,
15,0.1,z_final,16,1415.0,6.545312404632568,
15,0.1,z_final,17,3263.0,-6.322656154632568,
15,0.1,z_final,18,486.0,-6.310156345367432,
15,0.1,z_final,19,3967.0,-6.248437404632568,
15,0.1,z_final,20,2977.0,-6.084374904632568,
15,0.1,softmax_original,1,,0.9917932152748108,278.0
15,0.1,softmax_original,2,,0.0009010271169245,29901.0
15,0.1,softmax_original,3,,0.0008158271666616,451.0
15,0.1,softmax_original,4,,0.0006078685983084,2000.0
15,0.1,softmax_original,5,,0.0004907599650323,29973.0
15,0.1,softmax_original,6,,0.0004481752694118,2998.0
15,0.1,softmax_original,7,,0.0003302542027086,263.0
15,0.1,softmax_original,8,,0.0003270750166848,884.0
15,0.1,softmax_original,9,,0.0002678625460248,10664.0
15,0.1,softmax_original,10,,0.0002535363018978,10423.0
15,0.1,softmax_original,11,,0.0002150505897589,13.0
15,0.1,softmax_original,12,,0.0001622523996047,3271.0
15,0.1,softmax_original,13,,0.0001602492848178,856.0
15,0.1,softmax_original,14,,0.0001511588634457,903.0
15,0.1,softmax_original,15,,0.0001173055206891,14328.0
15,0.1,softmax_original,16,,9.97097376966849e-05,5642.0
15,0.1,softmax_original,17,,9.662475349614395e-05,29892.0
15,0.1,softmax_original,18,,7.572369213448837e-05,2869.0
15,0.1,softmax_original,19,,7.16571812517941e-05,5982.0
15,0.1,softmax_original,20,,6.059923543944024e-05,13112.0
15,0.1,softmax_final,1,,0.7930832505226135,278.0
15,0.1,softmax_final,2,,0.0314098857343196,29901.0
15,0.1,softmax_final,3,,0.0220423210412263,2000.0
15,0.1,softmax_final,4,,0.0159034002572298,451.0
15,0.1,softmax_final,5,,0.014230016618967,2998.0
15,0.1,softmax_final,6,,0.0131461014971137,29973.0
15,0.1,softmax_final,7,,0.0088699720799922,10423.0
15,0.1,softmax_final,8,,0.0082143358886241,10664.0
15,0.1,softmax_final,9,,0.0065839826129376,884.0
15,0.1,softmax_final,10,,0.0037389143835753,3271.0
15,0.1,softmax_final,11,,0.0037175279576331,14328.0
15,0.1,softmax_final,12,,0.0035281705204397,856.0
15,0.1,softmax_final,13,,0.0031218712683767,903.0
15,0.1,softmax_final,14,,0.0028046711813658,13.0
15,0.1,softmax_final,15,,0.0026253163814544,5642.0
15,0.1,softmax_final,16,,0.0020426902920007,2869.0
15,0.1,softmax_final,17,,0.0019591080490499,13112.0
15,0.1,softmax_final,18,,0.0019213618943467,5982.0
15,0.1,softmax_final,19,,0.0015156104927882,4257.0
15,0.1,softmax_final,20,,0.0014566589379683,263.0
16,0.1,z_original,1,1512.0,29.5,
16,0.1,z_original,2,392.0,11.171875,
16,0.1,z_original,3,3402.0,8.9140625,
16,0.1,z_original,4,1927.0,-8.90625,
16,0.1,z_original,5,2042.0,-8.53125,
16,0.1,z_original,6,2533.0,-7.92578125,
16,0.1,z_original,7,2358.0,7.5390625,
16,0.1,z_original,8,3971.0,7.3203125,
16,0.1,z_original,9,269.0,7.140625,
16,0.1,z_original,10,2573.0,6.36328125,
16,0.1,z_original,11,2002.0,6.33203125,
16,0.1,z_original,12,1573.0,6.14453125,
16,0.1,z_original,13,514.0,-6.1328125,
16,0.1,z_original,14,933.0,6.0546875,
16,0.1,z_original,15,2184.0,-5.9921875,
16,0.1,z_original,16,57.0,-5.6953125,
16,0.1,z_original,17,45.0,5.62890625,
16,0.1,z_original,18,20.0,5.5859375,
16,0.1,z_original,19,511.0,-5.359375,
16,0.1,z_original,20,2624.0,-5.35546875,
16,0.1,z_final,1,1512.0,29.5,
16,0.1,z_final,2,392.0,11.171875,
16,0.1,z_final,3,1927.0,-9.006250381469727,
16,0.1,z_final,4,3402.0,8.814062118530273,
16,0.1,z_final,5,2042.0,-8.53125,
16,0.1,z_final,6,2533.0,-8.025781631469727,
16,0.1,z_final,7,2358.0,7.5390625,
16,0.1,z_final,8,269.0,7.240624904632568,
16,0.1,z_final,9,3971.0,7.220312595367432,
16,0.1,z_final,10,2573.0,6.36328125,
16,0.1,z_final,11,2002.0,6.33203125,
16,0.1,z_final,12,1573.0,6.244531154632568,
16,0.1,z_final,13,514.0,-6.1328125,
16,0.1,z_final,14,933.0,6.0546875,
16,0.1,z_final,15,2184.0,-5.9921875,
16,0.1,z_final,16,57.0,-5.6953125,
16,0.1,z_final,17,45.0,5.62890625,
16,0.1,z_final,18,20.0,5.5859375,
16,0.1,z_final,19,511.0,-5.359375,
16,0.1,z_final,20,2624.0,-5.35546875,
16,0.1,softmax_original,1,,0.9036428928375244,29389.0
16,0.1,softmax_original,2,,0.0524729676544666,2000.0
16,0.1,softmax_original,3,,0.0054452503100037,2998.0
16,0.1,softmax_original,4,,0.0043988237157464,9548.0
16,0.1,softmax_original,5,,0.0033681115601211,29901.0
16,0.1,softmax_original,6,,0.0032909179572016,856.0
16,0.1,softmax_original,7,,0.0030369095038622,16852.0
16,0.1,softmax_original,8,,0.0028140794020146,451.0
16,0.1,softmax_original,9,,0.0020003453828394,2869.0
16,0.1,softmax_original,10,,0.0016764835454523,13.0
16,0.1,softmax_original,11,,0.0016132381279021,263.0
16,0.1,softmax_original,12,,0.0015448526246473,4702.0
16,0.1,softmax_original,13,,0.0012320245150476,278.0
16,0.1,softmax_original,14,,0.0009863709565252,1019.0
16,0.1,softmax_original,15,,0.0009261087980121,903.0
16,0.1,softmax_original,16,,0.0008684750646352,4257.0
16,0.1,softmax_original,17,,0.0006323318229988,29892.0
16,0.1,softmax_original,18,,0.0005228350055404,22444.0
16,0.1,softmax_original,19,,0.0005195257253944,11563.0
16,0.1,softmax_original,20,,0.0003832328366115,6200.0
16,0.1,softmax_final,1,,0.4255836009979248,2000.0
16,0.1,softmax_final,2,,0.4248633980751037,29389.0
16,0.1,softmax_final,3,,0.0218729600310325,2998.0
16,0.1,softmax_final,4,,0.0132232699543237,29901.0
16,0.1,softmax_final,5,,0.0120358606800436,856.0
16,0.1,softmax_final,6,,0.0117056304588913,9548.0
16,0.1,softmax_final,7,,0.0108085870742797,451.0
16,0.1,softmax_final,8,,0.0069709718227386,13.0
16,0.1,softmax_final,9,,0.0069062365218997,2869.0
16,0.1,softmax_final,10,,0.0067121968604624,16852.0
16,0.1,softmax_final,11,,0.0062428656965494,263.0
16,0.1,softmax_final,12,,0.004590745549649,278.0
16,0.1,softmax_final,13,,0.0035354432184249,4257.0
16,0.1,softmax_final,14,,0.0034095032606273,1019.0
16,0.1,softmax_final,15,,0.0033680112101137,903.0
16,0.1,softmax_final,16,,0.0030573201365768,4702.0
16,0.1,softmax_final,17,,0.0025720014236867,29892.0
16,0.1,softmax_final,18,,0.0016720267012715,22444.0
16,0.1,softmax_final,19,,0.0015075281262397,313.0
16,0.1,softmax_final,20,,0.0014657588908448,11563.0
17,0.1,z_original,1,1512.0,49.375,
17,0.1,z_original,2,2002.0,9.7421875,
17,0.1,z_original,3,3591.0,8.6015625,
17,0.1,z_original,4,3700.0,7.9765625,
17,0.1,z_original,5,1176.0,6.890625,
17,0.1,z_original,6,3402.0,6.79296875,
17,0.1,z_original,7,2042.0,-6.6875,
17,0.1,z_original,8,3391.0,-6.546875,
17,0.1,z_original,9,2084.0,6.53125,
17,0.1,z_original,10,112.0,5.953125,
17,0.1,z_original,11,2281.0,-5.93359375,
17,0.1,z_original,12,286.0,5.4921875,
17,0.1,z_original,13,1573.0,5.40234375,
17,0.1,z_original,14,3937.0,-5.31640625,
17,0.1,z_original,15,41.0,-5.265625,
17,0.1,z_original,16,3448.0,5.2578125,
17,0.1,z_original,17,235.0,5.11328125,
17,0.1,z_original,18,171.0,4.9453125,
17,0.1,z_original,19,2497.0,-4.8203125,
17,0.1,z_original,20,1604.0,4.79296875,
17,0.1,z_final,1,1512.0,49.375,
17,0.1,z_final,2,2002.0,9.7421875,
17,0.1,z_final,3,3591.0,8.6015625,
17,0.1,z_final,4,3700.0,7.9765625,
17,0.1,z_final,5,1176.0,6.890625,
17,0.1,z_final,6,3402.0,6.79296875,
17,0.1,z_final,7,2042.0,-6.6875,
17,0.1,z_final,8,2084.0,6.631249904632568,
17,0.1,z_final,9,3391.0,-6.546875,
17,0.1,z_final,10,112.0,5.953125,
17,0.1,z_final,11,2281.0,-5.93359375,
17,0.1,z_final,12,1573.0,5.502343654632568,
17,0.1,z_final,13,286.0,5.4921875,
17,0.1,z_final,14,3937.0,-5.31640625,
17,0.1,z_final,15,41.0,-5.265625,
17,0.1,z_final,16,3448.0,5.2578125,
17,0.1,z_final,17,235.0,5.11328125,
17,0.1,z_final,18,171.0,4.9453125,
17,0.1,z_final,19,2497.0,-4.8203125,
17,0.1,z_final,20,1604.0,4.79296875,
17,0.1,softmax_original,1,,0.2508898675441742,28156.0
17,0.1,softmax_original,2,,0.1693635880947113,6290.0
17,0.1,softmax_original,3,,0.0760518461465835,5208.0
17,0.1,softmax_original,4,,0.0708663538098335,29901.0
17,0.1,softmax_original,5,,0.0504987016320228,856.0
17,0.1,softmax_original,6,,0.0501918047666549,13.0
17,0.1,softmax_original,7,,0.0465317890048027,263.0
17,0.1,softmax_original,8,,0.0259983707219362,10537.0
17,0.1,softmax_original,9,,0.0220610816031694,385.0
17,0.1,softmax_original,10,,0.0191704351454973,903.0
17,0.1,softmax_original,11,,0.0170170255005359,29973.0
17,0.1,softmax_original,12,,0.0161935929208993,278.0
17,0.1,softmax_original,13,,0.013411664403975,19017.0
17,0.1,softmax_original,14,,0.0089967148378491,2023.0
17,0.1,softmax_original,15,,0.0086856456473469,9638.0
17,0.1,softmax_original,16,,0.0086187776178121,2595.0
17,0.1,softmax_original,17,,0.0083383787423372,10255.0
17,0.1,softmax_original,18,,0.0048588700592517,5332.0
17,0.1,softmax_original,19,,0.0046809678897261,334.0
17,0.1,softmax_original,20,,0.0044511831365525,4824.0
17,0.1,softmax_final,1,,0.1998791098594665,6290.0
17,0.1,softmax_final,2,,0.19967982172966,28156.0
17,0.1,softmax_final,3,,0.0778900682926178,5208.0
17,0.1,softmax_final,4,,0.0767109468579292,29901.0
17,0.1,softmax_final,5,,0.0555276125669479,13.0
17,0.1,softmax_final,6,,0.0529536008834838,856.0
17,0.1,softmax_final,7,,0.0497250035405159,263.0
17,0.1,softmax_final,8,,0.0248691998422145,10537.0
17,0.1,softmax_final,9,,0.0229149740189313,385.0
17,0.1,softmax_final,10,,0.0200294032692909,903.0
17,0.1,softmax_final,11,,0.0179720073938369,29973.0
17,0.1,softmax_final,12,,0.0170768741518259,278.0
17,0.1,softmax_final,13,,0.012790803797543,19017.0
17,0.1,softmax_final,14,,0.0093251587823033,2023.0
17,0.1,softmax_final,15,,0.008619338274002,2595.0
17,0.1,softmax_final,16,,0.0085092978551983,9638.0
17,0.1,softmax_final,17,,0.0080287680029869,10255.0
17,0.1,softmax_final,18,,0.0048527955077588,334.0
17,0.1,softmax_final,19,,0.0047110822051763,5332.0
17,0.1,softmax_final,20,,0.0044541056267917,4824.0
18,0.1,z_original,1,1512.0,15.28125,
18,0.1,z_original,2,3402.0,9.6875,
18,0.1,z_original,3,2660.0,-7.15625,
18,0.1,z_original,4,2617.0,5.68359375,
18,0.1,z_original,5,3366.0,5.671875,
18,0.1,z_original,6,3208.0,-5.56640625,
18,0.1,z_original,7,4053.0,5.1953125,
18,0.1,z_original,8,3444.0,5.171875,
18,0.1,z_original,9,2806.0,-4.953125,
18,0.1,z_original,10,1870.0,-4.890625,
18,0.1,z_original,11,794.0,-4.78515625,
18,0.1,z_original,12,548.0,4.75390625,
18,0.1,z_original,13,4009.0,-4.56640625,
18,0.1,z_original,14,682.0,4.5625,
18,0.1,z_original,15,2021.0,-4.5546875,
18,0.1,z_original,16,3097.0,4.5390625,
18,0.1,z_original,17,4076.0,-4.51171875,
18,0.1,z_original,18,2042.0,-4.48828125,
18,0.1,z_original,19,2364.0,4.48046875,
18,0.1,z_original,20,1908.0,-4.47265625,
18,0.1,z_final,1,1512.0,15.28125,
18,0.1,z_final,2,3402.0,9.6875,
18,0.1,z_final,3,2660.0,-7.056250095367432,
18,0.1,z_final,4,2617.0,5.68359375,
18,0.1,z_final,5,3366.0,5.671875,
18,0.1,z_final,6,3208.0,-5.56640625,
18,0.1,z_final,7,4053.0,5.1953125,
18,0.1,z_final,8,3444.0,5.171875,
18,0.1,z_final,9,2806.0,-4.953125,
18,0.1,z_final,10,1870.0,-4.890625,
18,0.1,z_final,11,794.0,-4.78515625,
18,0.1,z_final,12,548.0,4.75390625,
18,0.1,z_final,13,4009.0,-4.56640625,
18,0.1,z_final,14,682.0,4.5625,
18,0.1,z_final,15,2021.0,-4.5546875,
18,0.1,z_final,16,3097.0,4.5390625,
18,0.1,z_final,17,3241.0,4.514062404632568,
18,0.1,z_final,18,4076.0,-4.51171875,
18,0.1,z_final,19,2042.0,-4.48828125,
18,0.1,z_final,20,2364.0,4.48046875,
18,0.1,softmax_original,1,,0.5526973605155945,607.0
18,0.1,softmax_original,2,,0.2700221240520477,16078.0
18,0.1,softmax_original,3,,0.0884298086166381,29901.0
18,0.1,softmax_original,4,,0.0378956757485866,4275.0
18,0.1,softmax_original,5,,0.0184318926185369,825.0
18,0.1,softmax_original,6,,0.0166841261088848,278.0
18,0.1,softmax_original,7,,0.0094017433002591,903.0
18,0.1,softmax_original,8,,0.0010855040745809,16631.0
18,0.1,softmax_original,9,,0.0005643704207614,14183.0
18,0.1,softmax_original,10,,0.0004740407457575,13.0
18,0.1,softmax_original,11,,0.0003034465189557,891.0
18,0.1,softmax_original,12,,0.0002977005497086,856.0
18,0.1,softmax_original,13,,0.0002218096342403,584.0
18,0.1,softmax_original,14,,0.0002135314280167,302.0
18,0.1,softmax_original,15,,0.0001647728204261,813.0
18,0.1,softmax_original,16,,0.0001640421833144,4644.0
18,0.1,softmax_original,17,,0.0001440599298803,7652.0
18,0.1,softmax_original,18,,0.0001147145812865,3579.0
18,0.1,softmax_original,19,,0.0001128220901591,29892.0
18,0.1,softmax_original,20,,0.0001000992560875,448.0
18,0.1,softmax_final,1,,0.4107653796672821,16078.0
18,0.1,softmax_final,2,,0.4102000892162323,607.0
18,0.1,softmax_final,3,,0.0858439803123474,29901.0
18,0.1,softmax_final,4,,0.0421605631709098,4275.0
18,0.1,softmax_final,5,,0.0183827169239521,825.0
18,0.1,softmax_final,6,,0.0160627849400043,278.0
18,0.1,softmax_final,7,,0.0097989933565258,903.0
18,0.1,softmax_final,8,,0.0012383797438815,16631.0
18,0.1,softmax_final,9,,0.0006148305837996,14183.0
18,0.1,softmax_final,10,,0.0004503871023189,13.0
18,0.1,softmax_final,11,,0.0003161817439831,891.0
18,0.1,softmax_final,12,,0.0002867657749447,856.0
18,0.1,softmax_final,13,,0.0002250813704449,584.0
18,0.1,softmax_final,14,,0.0002182697644457,302.0
18,0.1,softmax_final,15,,0.0001764771004673,4644.0
18,0.1,softmax_final,16,,0.0001693984522717,813.0
18,0.1,softmax_final,17,,0.0001595563662704,7652.0
18,0.1,softmax_final,18,,0.0001226676686201,3579.0
18,0.1,softmax_final,19,,0.0001058377456502,29892.0
18,0.1,softmax_final,20,,9.649989806348458e-05,448.0
19,0.1,z_original,1,392.0,14.109375,
19,0.1,z_original,2,2084.0,-13.21875,
19,0.1,z_original,3,1512.0,12.296875,
19,0.1,z_original,4,3241.0,11.6796875,
19,0.1,z_original,5,3971.0,10.4921875,
19,0.1,z_original,6,3402.0,10.2734375,
19,0.1,z_original,7,3830.0,10.046875,
19,0.1,z_original,8,1003.0,-9.96875,
19,0.1,z_original,9,1927.0,-9.75,
19,0.1,z_original,10,2357.0,-9.59375,
19,0.1,z_original,11,3170.0,9.0703125,
19,0.1,z_original,12,4076.0,-9.0625,
19,0.1,z_original,13,2660.0,-8.875,
19,0.1,z_original,14,1176.0,-8.859375,
19,0.1,z_original,15,2617.0,8.78125,
19,0.1,z_original,16,1360.0,-8.7578125,
19,0.1,z_original,17,2298.0,8.734375,
19,0.1,z_original,18,2330.0,8.6484375,
19,0.1,z_original,19,787.0,8.4609375,
19,0.1,z_original,20,514.0,-8.1328125,
19,0.1,z_final,1,392.0,14.009374618530272,
19,0.1,z_final,2,2084.0,-13.318750381469728,
19,0.1,z_final,3,1512.0,12.396875381469728,
19,0.1,z_final,4,3241.0,11.779687881469728,
19,0.1,z_final,5,3971.0,10.592187881469728,
19,0.1,z_final,6,3402.0,10.373437881469728,
19,0.1,z_final,7,3830.0,10.146875381469728,
19,0.1,z_final,8,1003.0,-9.868749618530272,
19,0.1,z_final,9,1927.0,-9.649999618530272,
19,0.1,z_final,10,2357.0,-9.493749618530272,
19,0.1,z_final,11,3170.0,9.170312881469728,
19,0.1,z_final,12,4076.0,-9.162500381469728,
19,0.1,z_final,13,2660.0,-8.975000381469727,
19,0.1,z_final,14,1176.0,-8.959375381469727,
19,0.1,z_final,15,1360.0,-8.857812881469727,
19,0.1,z_final,16,2298.0,8.834375381469727,
19,0.1,z_final,17,2617.0,8.681249618530273,
19,0.1,z_final,18,787.0,8.560937881469727,
19,0.1,z_final,19,2330.0,8.548437118530273,
19,0.1,z_final,20,3700.0,8.060937881469727,
19,0.1,softmax_original,1,,0.9061866402626038,29871.0
19,0.1,softmax_original,2,,0.0178594589233398,395.0
19,0.1,softmax_original,3,,0.01649796590209,14235.0
19,0.1,softmax_original,4,,0.0110577093437314,263.0
19,0.1,softmax_original,5,,0.0044644260779023,278.0
19,0.1,softmax_original,6,,0.0039273425936698,472.0
19,0.1,softmax_original,7,,0.0036114531103521,3342.0
19,0.1,softmax_original,8,,0.0031655470374971,1048.0
19,0.1,softmax_original,9,,0.0022038421593606,903.0
19,0.1,softmax_original,10,,0.001823813188821,2820.0
19,0.1,softmax_original,11,,0.001670803874731,29901.0
19,0.1,softmax_original,12,,0.0013068644329905,10087.0
19,0.1,softmax_original,13,,0.0010793942492455,30081.0
19,0.1,softmax_original,14,,0.001025048084557,3889.0
19,0.1,softmax_original,15,,0.0008337341132573,12234.0
19,0.1,softmax_original,16,,0.0007945484830997,259.0
19,0.1,softmax_original,17,,0.0006287721917033,385.0
19,0.1,softmax_original,18,,0.0005356572801247,825.0
19,0.1,softmax_original,19,,0.0005325786187313,313.0
19,0.1,softmax_original,20,,0.0004997405339963,451.0
19,0.1,softmax_final,1,,0.295007050037384,29871.0
19,0.1,softmax_final,2,,0.2335737347602844,395.0
19,0.1,softmax_final,3,,0.1848012953996658,14235.0
19,0.1,softmax_final,4,,0.0326614193618297,3342.0
19,0.1,softmax_final,5,,0.0204553734511137,263.0
19,0.1,softmax_final,6,,0.0144950337707996,1048.0
19,0.1,softmax_final,7,,0.0117677245289087,10087.0
19,0.1,softmax_final,8,,0.0099838329479098,278.0
19,0.1,softmax_final,9,,0.0099837575107812,2820.0
19,0.1,softmax_final,10,,0.0085594458505511,903.0
19,0.1,softmax_final,11,,0.0079408967867493,472.0
19,0.1,softmax_final,12,,0.0075176376849412,30081.0
19,0.1,softmax_final,13,,0.0070969914086163,12234.0
19,0.1,softmax_final,14,,0.0058347205631434,3889.0
19,0.1,softmax_final,15,,0.0036092489026486,3721.0
19,0.1,softmax_final,16,,0.0036031065974384,6719.0
19,0.1,softmax_final,17,,0.0034217203501611,20928.0
19,0.1,softmax_final,18,,0.0030844321008771,14278.0
19,0.1,softmax_final,19,,0.0029439236968755,5224.0
19,0.1,softmax_final,20,,0.0028396290726959,779.0
20,0.1,z_original,1,1839.0,-15.2421875,
20,0.1,z_original,2,2660.0,-14.5625,
20,0.1,z_original,3,1360.0,-13.8984375,
20,0.1,z_original,4,3241.0,13.109375,
20,0.1,z_original,5,392.0,12.328125,
20,0.1,z_original,6,2084.0,-10.2578125,
20,0.1,z_original,7,3830.0,10.0390625,
20,0.1,z_original,8,269.0,8.921875,
20,0.1,z_original,9,3402.0,8.6875,
20,0.1,z_original,10,787.0,8.4453125,
20,0.1,z_original,11,1573.0,-8.390625,
20,0.1,z_original,12,1512.0,8.046875,
20,0.1,z_original,13,2604.0,-7.73828125,
20,0.1,z_original,14,3971.0,6.9453125,
20,0.1,z_original,15,2281.0,-6.8828125,
20,0.1,z_original,16,1888.0,-6.796875,
20,0.1,z_original,17,3561.0,-6.7734375,
20,0.1,z_original,18,1825.0,6.62109375,
20,0.1,z_original,19,3037.0,6.5546875,
20,0.1,z_original,20,220.0,6.43359375,
20,0.1,z_final,1,1839.0,-15.142187118530272,
20,0.1,z_final,2,2660.0,-14.462499618530272,
20,0.1,z_final,3,1360.0,-13.798437118530272,
20,0.1,z_final,4,3241.0,13.009374618530272,
20,0.1,z_final,5,392.0,12.328125,
20,0.1,z_final,6,2084.0,-10.157812118530272,
20,0.1,z_final,7,3830.0,10.0390625,
20,0.1,z_final,8,269.0,8.821874618530273,
20,0.1,z_final,9,3402.0,8.787500381469727,
20,0.1,z_final,10,787.0,8.345312118530273,
20,0.1,z_final,11,1573.0,-8.290624618530273,
20,0.1,z_final,12,1512.0,8.046875,
20,0.1,z_final,13,2604.0,-7.838281154632568,
20,0.1,z_final,14,3971.0,6.9453125,
20,0.1,z_final,15,2281.0,-6.8828125,
20,0.1,z_final,16,1888.0,-6.796875,
20,0.1,z_final,17,3561.0,-6.7734375,
20,0.1,z_final,18,3037.0,6.5546875,
20,0.1,z_final,19,1825.0,6.521093845367432,
20,0.1,z_final,20,220.0,6.43359375,
20,0.1,softmax_original,1,,0.949442982673645,21767.0
20,0.1,softmax_original,2,,0.017627390101552,903.0
20,0.1,softmax_original,3,,0.0066426331177353,405.0
20,0.1,softmax_original,4,,0.0055506518110632,29901.0
20,0.1,softmax_original,5,,0.0054809330031275,288.0
20,0.1,softmax_original,6,,0.0046857348643243,13.0
20,0.1,softmax_original,7,,0.0018978141015395,856.0
20,0.1,softmax_original,8,,0.0017101572593674,451.0
20,0.1,softmax_original,9,,0.0012620242778211,2869.0
20,0.1,softmax_original,10,,0.0007443089270964,29973.0
20,0.1,softmax_original,11,,0.0003969004319515,825.0
20,0.1,softmax_original,12,,0.000379247998353,26129.0
20,0.1,softmax_original,13,,0.0002714395814109,313.0
20,0.1,softmax_original,14,,0.0002014923957176,22004.0
20,0.1,softmax_original,15,,0.000166302837897,263.0
20,0.1,softmax_original,16,,0.0001610221370356,29871.0
