input_id,round_id,method,reconstruction_success,input_mse,input_mae,input_cosine_sim,output_mse,same_prediction,fc1_mse,fc2_mse,fc3_mse
11,0,inverse_svd,True,0.3732607364654541,0.5460469722747803,-0.45409151911735535,0.7821452617645264,1.0,0.12732332944869995,0.11138216406106949,0.7821452617645264
11,0,inverse_regularized,True,0.3733612596988678,0.5462628602981567,-0.45478129386901855,0.782895565032959,1.0,0.12735870480537415,0.1114288717508316,0.782895565032959
11,0,optimization,True,0.383549302816391,0.5920523405075073,0.35913488268852234,0.015348398126661777,1.0,0.15024864673614502,0.03827052563428879,0.015348398126661777
11,0,layerwise,True,0.2829081416130066,0.49685120582580566,0.2134075164794922,0.5392918586730957,1.0,0.09490308165550232,0.07137174904346466,0.5392918586730957
11,0,constrained,True,0.022798560559749603,0.11452843993902206,0.9649698734283447,0.0002717780589591712,1.0,0.007540598511695862,0.0011145180324092507,0.0002717780589591712
11,0,ensemble,True,0.022798560559749603,0.11452843993902206,0.9649698734283447,0.0002717780589591712,1.0,0.007540598511695862,0.0011145180324092507,0.0002717780589591712
11,1,inverse_least_squares,True,0.3732607364654541,0.5460469722747803,-0.45409151911735535,0.7821452617645264,1.0,0.12732332944869995,0.11138216406106949,0.7821452617645264
11,1,inverse_svd,True,0.3732607364654541,0.5460469722747803,-0.45409151911735535,0.7821452617645264,1.0,0.12732332944869995,0.11138216406106949,0.7821452617645264
11,1,inverse_regularized,True,0.3733612596988678,0.5462628602981567,-0.45478129386901855,0.782895565032959,1.0,0.12735870480537415,0.1114288717508316,0.782895565032959
11,1,optimization,True,0.14895787835121155,0.32993030548095703,0.8029690980911255,0.002375990152359009,1.0,0.054432108998298645,0.008685064502060413,0.002375990152359009
11,1,layerwise,True,0.2828415632247925,0.4968840479850769,0.6424503326416016,0.5394203662872314,1.0,0.09488005191087723,0.07135012745857239,0.5394203662872314
11,1,constrained,True,0.022798560559749603,0.11452843993902206,0.9649698734283447,0.0002717780589591712,1.0,0.007540598511695862,0.0011145180324092507,0.0002717780589591712
11,1,ensemble,True,0.022798560559749603,0.11452843993902206,0.9649698734283447,0.0002717780589591712,1.0,0.007540598511695862,0.0011145180324092507,0.0002717780589591712
11,2,inverse_least_squares,True,0.3732607364654541,0.5460469722747803,-0.45409151911735535,0.7821452617645264,1.0,0.12732332944869995,0.11138216406106949,0.7821452617645264
11,2,inverse_svd,True,0.3732607364654541,0.5460469722747803,-0.45409151911735535,0.7821452617645264,1.0,0.12732332944869995,0.11138216406106949,0.7821452617645264
11,2,inverse_regularized,True,0.3733612596988678,0.5462628602981567,-0.45478129386901855,0.782895565032959,1.0,0.12735870480537415,0.1114288717508316,0.782895565032959
11,2,optimization,True,0.09876710176467896,0.27950429916381836,0.8398444652557373,0.0037037774454802275,1.0,0.03772873058915138,0.0053198146633803844,0.0037037774454802275
11,2,layerwise,True,0.2827463150024414,0.49686098098754883,0.5296449065208435,0.5385605692863464,1.0,0.09484177082777023,0.07121473550796509,0.5385605692863464
11,2,constrained,True,0.022798560559749603,0.11452843993902206,0.9649698734283447,0.0002717780589591712,1.0,0.007540598511695862,0.0011145180324092507,0.0002717780589591712
11,2,ensemble,True,0.022798560559749603,0.11452843993902206,0.9649698734283447,0.0002717780589591712,1.0,0.007540598511695862,0.0011145180324092507,0.0002717780589591712
12,0,inverse_least_squares,True,0.41680485010147095,0.5564931631088257,0.12022620439529419,1.7373186349868774,1.0,0.18931995332241058,0.22762513160705566,1.7373186349868774
12,0,inverse_svd,True,0.41680485010147095,0.5564931631088257,0.12022620439529419,1.7373186349868774,1.0,0.18931995332241058,0.22762513160705566,1.7373186349868774
12,0,inverse_regularized,True,0.41739922761917114,0.5568345189094543,0.1168423593044281,1.7395747900009155,1.0,0.18960443139076233,0.2278929054737091,1.7395747900009155
12,0,optimization,True,0.25348976254463196,0.3729541003704071,0.6297661662101746,0.0002703301142901182,1.0,0.08183818310499191,0.013510688208043575,0.0002703301142901182
12,0,layerwise,True,0.4185870587825775,0.537796139717102,0.8380849361419678,1.4947423934936523,1.0,0.19494740664958954,0.19257064163684845,1.4947423934936523
12,0,constrained,True,0.1952684223651886,0.3265409469604492,0.7368898391723633,7.575277322757756e-06,1.0,0.06652461737394333,0.011729679070413113,7.575277322757756e-06
12,0,ensemble,True,0.1952684223651886,0.3265409469604492,0.7368898391723633,7.575277322757756e-06,1.0,0.06652461737394333,0.011729679070413113,7.575277322757756e-06
12,1,inverse_least_squares,True,0.41680485010147095,0.5564931631088257,0.12022620439529419,1.7373186349868774,1.0,0.18931995332241058,0.22762513160705566,1.7373186349868774
12,1,inverse_svd,True,0.41680485010147095,0.5564931631088257,0.12022620439529419,1.7373186349868774,1.0,0.18931995332241058,0.22762513160705566,1.7373186349868774
12,1,inverse_regularized,True,0.41739922761917114,0.5568345189094543,0.1168423593044281,1.7395747900009155,1.0,0.18960443139076233,0.2278929054737091,1.7395747900009155
12,1,optimization,True,0.06407610327005386,0.2474791556596756,0.9212487936019897,0.00031972266151569784,1.0,0.0262108463793993,0.004396968055516481,0.00031972266151569784
12,1,layerwise,True,0.41851404309272766,0.537757396697998,0.8555145859718323,1.4944562911987305,1.0,0.19491371512413025,0.19253847002983093,1.4944562911987305
12,1,constrained,True,0.1952684223651886,0.3265409469604492,0.7368898391723633,7.575277322757756e-06,1.0,0.06652461737394333,0.011729679070413113,7.575277322757756e-06
12,1,ensemble,True,0.1952684223651886,0.3265409469604492,0.7368898391723633,7.575277322757756e-06,1.0,0.06652461737394333,0.011729679070413113,7.575277322757756e-06
12,2,inverse_least_squares,True,0.41680485010147095,0.5564931631088257,0.12022620439529419,1.7373186349868774,1.0,0.18931995332241058,0.22762513160705566,1.7373186349868774
12,2,inverse_svd,True,0.41680485010147095,0.5564931631088257,0.12022620439529419,1.7373186349868774,1.0,0.18931995332241058,0.22762513160705566,1.7373186349868774
12,2,inverse_regularized,True,0.41739922761917114,0.5568345189094543,0.1168423593044281,1.7395747900009155,1.0,0.18960443139076233,0.2278929054737091,1.7395747900009155
12,2,optimization,True,0.29322776198387146,0.46693968772888184,0.5540246963500977,2.0926956494804472e-05,1.0,0.10834094882011414,0.021199369803071022,2.0926956494804472e-05
12,2,layerwise,True,0.41881299018859863,0.5377834439277649,0.431723415851593,1.4940093755722046,1.0,0.1949920952320099,0.19246584177017212,1.4940093755722046
12,2,constrained,True,0.1952684223651886,0.3265409469604492,0.7368898391723633,7.575277322757756e-06,1.0,0.06652461737394333,0.011729679070413113,7.575277322757756e-06
12,2,ensemble,True,0.1952684223651886,0.3265409469604492,0.7368898391723633,7.575277322757756e-06,1.0,0.06652461737394333,0.011729679070413113,7.575277322757756e-06
13,0,inverse_least_squares,True,1.5594581365585327,0.9755766987800598,0.285641074180603,7.039714813232422,0.0,0.7986461520195007,1.3071469068527222,7.039714813232422
