sample_idx,reconstruction_idx,fc1_min_abs_diff,fc1_mean_abs_diff,fc1_max_abs_diff,fc2_min_abs_diff,fc2_mean_abs_diff,fc2_max_abs_diff,fc3_min_abs_diff,fc3_mean_abs_diff,fc3_max_abs_diff
25,3,0.004563331604003906,0.23413540422916412,0.8735727071762085,0.0013170242309570312,0.13416485488414764,0.31326723098754883,0.03158676624298096,0.048005104064941406,0.07498371601104736
25,4,0.005759179592132568,0.450378954410553,1.6797220706939697,0.003258943557739258,0.30337709188461304,0.7492088079452515,0.07529854774475098,0.12677855789661407,0.20471513271331787
26,0,0.002863764762878418,0.24738521873950958,0.662840723991394,0.0021033883094787598,0.11292098462581635,0.3098924160003662,0.020288944244384766,0.03481261059641838,0.045479774475097656
26,1,0.0008544921875,0.18199022114276886,0.3970511853694916,0.009329795837402344,0.11580802500247955,0.3230469524860382,0.09482002258300781,0.1514211893081665,0.20726227760314941
26,2,0.0035501718521118164,0.3856821060180664,1.1188154220581055,0.015763163566589355,0.18908008933067322,0.5470761060714722,0.05358624458312988,0.05936622619628906,0.06964492797851562
26,3,0.020014286041259766,0.789490818977356,2.7265357971191406,0.004218161106109619,0.3182956874370575,0.9363042116165161,0.009609818458557129,0.011541088111698627,0.014698028564453125
26,4,0.0013298988342285156,0.35710927844047546,1.117397427558899,0.006800055503845215,0.15234288573265076,0.4198129177093506,0.03551316261291504,0.04324936866760254,0.05102396011352539
27,0,0.01556706428527832,0.3861096203327179,1.0631355047225952,0.015722990036010742,0.17008182406425476,0.45829495787620544,0.13222622871398926,0.16377146542072296,0.1918182373046875
27,1,0.011719226837158203,0.3810368776321411,1.0155941247940063,0.011248469352722168,0.11169212311506271,0.2797269821166992,0.033942461013793945,0.03845401480793953,0.04531216621398926
27,2,0.009606242179870605,0.5101615786552429,1.3845162391662598,0.005762577056884766,0.17981059849262238,0.4631343185901642,0.036482810974121094,0.05410392954945564,0.06406426429748535
27,3,0.014861106872558594,0.2812211513519287,0.6057045459747314,0.018001675605773926,0.1839493215084076,0.5305501818656921,0.13646912574768066,0.2068358212709427,0.27599215507507324
